datetime,TCAp,sGRP,TSL_IR,TSL_Full,TSL_Vis,TSL_LUX,BMP_TempC,BMP_Pa,BMP_AltM,MPU_AccelXMss,MPU_AccelYMss,MPU_AccelZMss,MPU_GyroXRads,MPU_GyroYRads,MPU_GyroZRads,MPU_MagXuT,MPU_MagYuT,MPU_MagZuT,MPU_TempC,label,source_file
2020/07/20 14:31:10:615,0,0,250.0,1062.0,812.0,101.32,28.18,100198.03,100.48,-0.76,-8.45,-4.99,-0.0,-0.01,-0.03,14.17,15.9,-12.13,29.42,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:10:742,0,0,250.0,1060.0,810.0,101.01,28.18,100201.86,100.16,-0.82,-8.45,-4.88,-0.0,-0.01,-0.04,15.46,15.9,-13.04,29.42,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:10:869,0,0,249.0,1057.0,808.0,100.8,28.18,100202.2,100.13,-0.84,-8.34,-4.98,0.0,0.0,0.0,14.81,16.37,-11.21,29.42,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:10:996,0,0,251.0,1064.0,813.0,101.38,28.18,100202.84,100.08,-0.88,-8.33,-5.03,0.0,-0.0,-0.01,14.17,15.9,-13.04,29.42,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:11:123,0,0,250.0,1063.0,813.0,101.48,28.18,100201.69,100.17,-0.9,-8.33,-4.93,0.0,0.0,0.01,14.65,16.02,-12.58,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:11:250,0,0,249.0,1058.0,809.0,100.96,28.18,100204.05,99.98,-0.88,-8.37,-4.95,0.0,0.0,0.01,14.49,15.2,-9.38,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:11:376,0,0,250.0,1063.0,813.0,101.48,28.18,100203.02,99.99,-0.83,-8.36,-4.96,0.0,0.0,0.0,15.3,15.78,-11.67,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:11:503,0,0,250.0,1063.0,813.0,101.48,28.18,100202.5,100.11,-0.89,-8.36,-4.91,-0.0,0.0,0.0,15.3,15.32,-10.75,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:11:630,0,0,249.0,1059.0,810.0,101.11,28.18,100202.16,100.13,-0.85,-8.34,-4.94,0.0,0.0,0.0,14.81,15.2,-13.04,29.42,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:11:757,0,0,250.0,1063.0,813.0,101.48,28.18,100202.5,100.11,-0.84,-8.34,-4.95,-0.0,0.0,-0.0,15.14,15.9,-12.13,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:11:884,0,0,250.0,1064.0,814.0,101.63,28.18,100203.2,100.05,-0.86,-8.33,-4.95,0.0,0.0,0.01,15.3,16.48,-11.67,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:12:011,0,0,249.0,1059.0,810.0,101.11,28.17,100203.28,100.04,-0.86,-8.36,-4.97,0.0,-0.0,0.0,16.1,15.9,-13.96,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:12:138,0,0,249.0,1059.0,810.0,101.11,28.18,100202.33,100.12,-0.87,-8.34,-4.96,-0.0,-0.0,0.0,14.98,15.55,-14.42,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:12:264,0,0,250.0,1064.0,814.0,101.63,28.18,100203.41,100.03,-0.85,-8.36,-4.98,-0.0,-0.0,-0.0,15.62,15.32,-10.75,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:12:391,0,0,250.0,1061.0,811.0,101.17,28.18,100205.3,99.87,-0.85,-8.36,-4.98,-0.0,0.0,-0.0,15.94,15.78,-10.75,29.42,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:12:518,0,0,249.0,1058.0,809.0,100.96,28.18,100202.73,100.09,-0.87,-8.35,-4.97,-0.0,0.0,0.0,15.62,16.02,-12.58,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:12:645,0,0,251.0,1064.0,813.0,101.38,28.18,100205.14,99.88,-0.89,-8.34,-4.97,-0.0,0.0,0.0,15.3,15.55,-13.5,29.42,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:12:772,0,0,250.0,1063.0,813.0,101.48,28.18,100204.05,99.98,-0.87,-8.36,-4.97,0.0,0.0,-0.0,15.14,15.43,-10.3,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:12:899,0,0,249.0,1057.0,808.0,100.8,28.18,100203.92,99.99,-0.86,-8.35,-4.95,-0.0,-0.0,-0.0,15.3,15.78,-8.01,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:13:026,0,0,250.0,1064.0,814.0,101.63,28.18,100205.48,99.86,-0.85,-8.35,-4.97,-0.0,-0.0,-0.0,15.94,16.48,-12.58,29.42,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:13:152,0,0,250.0,1064.0,814.0,101.63,28.18,100203.41,100.03,-0.84,-8.33,-4.96,-0.0,0.0,0.01,14.65,15.55,-12.58,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:13:279,0,0,249.0,1058.0,809.0,100.96,28.18,100201.69,100.17,-0.88,-8.33,-4.98,0.0,0.0,0.01,14.17,15.43,-12.13,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:13:406,0,0,250.0,1063.0,813.0,101.48,28.18,100202.89,100.07,-0.86,-8.35,-4.99,-0.0,-0.0,-0.0,15.3,15.32,-9.84,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:13:533,0,0,251.0,1065.0,814.0,101.54,28.18,100201.64,100.18,-0.86,-8.33,-4.97,-0.0,0.0,0.0,15.14,15.67,-8.47,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:13:660,0,0,249.0,1060.0,811.0,101.26,28.18,100204.7,99.92,-0.86,-8.36,-4.95,-0.0,-0.0,0.0,14.49,15.67,-8.47,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:13:787,0,0,250.0,1062.0,812.0,101.32,28.18,100203.33,100.04,-0.85,-8.34,-4.95,-0.0,0.0,0.0,14.33,16.95,-12.58,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:13:914,0,0,251.0,1066.0,815.0,101.69,28.18,100201.69,100.17,-0.87,-8.35,-4.95,0.0,-0.0,0.0,15.46,16.13,-10.3,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:14:040,0,0,250.0,1060.0,810.0,101.01,28.18,100202.5,100.11,-0.85,-8.35,-4.96,0.0,0.0,0.0,16.75,15.43,-13.04,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:14:167,0,0,249.0,1060.0,811.0,101.26,28.18,100202.16,100.13,-0.87,-8.35,-4.94,-0.0,0.0,0.0,15.62,15.32,-9.84,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:14:294,0,0,251.0,1064.0,813.0,101.38,28.18,100202.67,100.09,-0.86,-8.35,-4.95,0.0,-0.0,-0.0,16.75,16.6,-12.13,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:14:421,0,0,250.0,1062.0,812.0,101.32,28.18,100203.59,100.01,-0.94,-8.37,-4.92,-0.0,0.0,0.01,14.17,14.73,-12.13,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:14:548,0,0,249.0,1059.0,810.0,101.11,28.18,100203.24,100.04,-0.99,-8.19,-5.03,0.01,0.02,0.07,15.46,15.43,-12.13,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:14:675,0,0,251.0,1064.0,813.0,101.38,28.18,100203.24,100.04,-0.76,-8.36,-4.91,0.01,-0.01,-0.06,13.36,16.02,-15.33,29.42,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:14:802,0,0,250.0,1062.0,812.0,101.32,28.18,100201.3,100.21,-0.95,-8.22,-5.05,0.01,0.01,0.04,15.94,16.48,-15.33,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:14:928,0,0,249.0,1057.0,808.0,100.8,28.18,100199.45,100.36,-0.82,-8.41,-4.92,-0.0,-0.01,-0.04,15.62,15.32,-13.5,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:15:055,0,0,250.0,1061.0,811.0,101.17,28.18,100199.97,100.32,-0.83,-8.4,-4.92,-0.0,-0.0,-0.01,14.81,14.97,-12.13,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:15:182,0,0,250.0,1060.0,810.0,101.01,28.18,100201.64,100.18,-0.89,-8.4,-4.93,0.0,-0.0,-0.0,15.3,15.08,-8.92,29.42,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:15:309,0,0,249.0,1055.0,806.0,100.49,28.17,100200.1,100.31,-0.86,-8.25,-5.06,0.01,0.01,0.04,14.81,15.9,-15.79,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:15:436,0,0,250.0,1058.0,808.0,100.71,28.17,100201.73,100.17,-0.82,-8.37,-4.97,0.0,-0.01,-0.06,14.65,15.32,-17.16,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:15:563,0,0,250.0,1061.0,811.0,101.17,28.18,100198.88,100.41,-0.99,-8.42,-4.93,-0.01,0.0,0.03,15.62,15.55,-11.67,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:15:690,0,0,249.0,1057.0,808.0,100.8,28.18,100204.88,99.91,-0.84,-8.34,-4.98,-0.0,0.01,0.04,14.81,15.9,-13.04,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:15:816,0,0,249.0,1058.0,809.0,100.96,28.18,100201.34,100.2,-0.92,-8.37,-5.02,-0.01,0.0,0.02,15.46,16.13,-13.04,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:15:943,0,0,251.0,1062.0,811.0,101.07,28.18,100200.14,100.3,-0.8,-8.43,-4.92,-0.0,-0.0,-0.02,15.14,16.13,-11.21,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:16:070,0,0,250.0,1058.0,808.0,100.71,28.18,100201.3,100.21,-0.93,-8.28,-4.91,0.0,0.01,0.03,15.62,15.32,-10.75,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:16:197,0,0,249.0,1056.0,807.0,100.65,28.18,100200.48,100.28,-0.89,-8.31,-5.0,-0.0,0.0,0.01,15.94,16.02,-9.84,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:16:324,0,0,251.0,1061.0,810.0,100.92,28.18,100204.44,99.94,-0.87,-8.32,-4.96,-0.0,0.0,0.01,14.33,14.62,-11.67,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:16:451,0,0,250.0,1060.0,810.0,101.01,28.18,100202.21,100.13,-0.95,-8.36,-4.9,-0.0,0.0,0.01,15.3,15.08,-11.67,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:16:578,0,0,249.0,1056.0,807.0,100.65,28.18,100204.02,99.98,-0.81,-8.36,-4.97,0.0,-0.0,-0.0,14.49,14.97,-9.38,29.46,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:16:704,0,0,251.0,1063.0,812.0,101.23,28.18,100203.15,100.05,-0.81,-8.39,-4.96,-0.0,-0.01,-0.03,14.49,14.97,-9.38,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:16:831,0,0,251.0,1062.0,811.0,101.07,28.17,100203.63,100.01,-0.83,-8.34,-4.95,-0.0,0.0,0.0,15.3,16.02,-12.58,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:16:958,0,0,250.0,1057.0,807.0,100.55,28.18,100203.84,99.99,-0.85,-8.3,-4.98,0.0,0.0,0.01,15.62,15.78,-14.42,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:17:085,0,0,251.0,1063.0,812.0,101.23,28.18,100202.73,100.09,-0.91,-8.28,-4.95,-0.0,0.01,0.02,15.3,14.85,-10.75,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:17:212,0,0,251.0,1064.0,813.0,101.38,28.17,100200.36,100.2,-0.85,-8.41,-4.93,-0.0,-0.01,-0.02,15.14,16.6,-12.13,29.42,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:17:339,0,0,250.0,1059.0,809.0,100.86,28.18,100202.16,100.13,-0.82,-8.43,-4.94,0.0,-0.01,-0.03,15.62,16.25,-12.58,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:17:466,0,0,251.0,1062.0,811.0,101.07,28.18,100201.17,100.22,-0.86,-8.31,-4.96,0.0,0.0,0.01,16.1,15.9,-6.63,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:17:592,0,0,252.0,1065.0,813.0,101.29,28.18,100203.24,100.04,-0.85,-8.39,-4.94,0.0,-0.0,-0.01,15.46,15.9,-13.04,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:17:719,0,0,251.0,1060.0,809.0,100.77,28.18,100201.6,100.18,-0.88,-8.35,-4.96,0.0,0.0,0.01,14.33,15.08,-8.01,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:17:846,0,0,251.0,1061.0,810.0,100.92,28.18,100203.23,100.04,-0.9,-8.34,-4.96,-0.0,0.0,0.0,14.01,16.25,-10.75,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:17:973,0,0,252.0,1066.0,814.0,101.44,28.18,100204.02,99.98,-0.87,-8.32,-4.96,0.0,0.0,0.0,14.81,15.43,-13.04,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:18:100,0,0,251.0,1062.0,811.0,101.07,28.18,100201.52,100.19,-0.87,-8.34,-4.91,0.0,0.0,0.01,15.78,15.43,-10.3,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:18:227,0,0,250.0,1060.0,810.0,101.01,28.18,100201.26,100.21,-0.83,-8.36,-4.96,0.0,-0.0,-0.0,14.33,16.25,-13.5,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:18:353,0,0,252.0,1065.0,813.0,101.29,28.18,100203.15,100.05,-0.86,-8.35,-4.94,-0.0,0.0,0.0,15.14,16.13,-9.38,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:18:480,0,0,252.0,1064.0,812.0,101.13,28.18,100205.83,99.83,-0.86,-8.34,-4.97,-0.0,0.0,-0.0,15.94,15.78,-10.75,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:18:607,0,0,251.0,1060.0,809.0,100.77,28.18,100202.47,100.11,-0.86,-8.34,-4.97,0.0,0.0,0.0,14.81,14.97,-13.04,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:18:734,0,0,252.0,1066.0,814.0,101.44,28.18,100203.76,100.0,-0.85,-8.34,-4.97,-0.0,0.0,0.0,15.14,14.97,-14.87,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:18:861,0,0,253.0,1066.0,813.0,101.19,28.18,100203.76,100.0,-0.65,-8.33,-4.92,-0.0,-0.01,0.0,14.01,15.78,-11.67,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:18:988,0,0,252.0,1062.0,810.0,100.82,28.18,100202.47,100.11,-0.79,-8.29,-4.96,0.0,0.0,0.03,13.85,15.2,-11.21,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:19:115,0,0,253.0,1068.0,815.0,101.5,28.18,100203.24,100.01,-0.8,-8.4,-4.94,-0.0,-0.0,-0.02,14.65,16.02,-12.58,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:19:241,0,0,254.0,1070.0,816.0,101.56,28.18,100203.76,100.0,-0.89,-8.29,-4.98,-0.0,0.01,0.03,15.14,15.2,-13.96,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:19:368,0,0,253.0,1065.0,812.0,101.04,28.19,100204.87,99.91,-0.79,-8.38,-4.94,0.0,-0.0,-0.01,14.98,16.25,-11.67,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:19:495,0,0,253.0,1068.0,815.0,101.5,28.18,100201.86,100.16,-0.85,-8.41,-4.93,-0.0,-0.0,-0.01,14.98,15.78,-11.67,29.46,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:19:622,0,0,254.0,1071.0,817.0,101.71,28.18,100201.69,100.17,-0.89,-8.32,-4.96,-0.0,0.0,0.01,15.14,16.6,-13.96,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:19:749,0,0,254.0,1068.0,814.0,101.25,28.18,100202.84,100.08,-0.93,-8.34,-4.99,0.0,-0.0,0.0,15.46,16.6,-11.21,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:19:876,0,0,253.0,1068.0,815.0,101.5,28.18,100203.75,100.0,-0.85,-8.39,-4.96,-0.0,-0.0,-0.01,14.65,15.55,-12.58,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:20:003,0,0,255.0,1072.0,817.0,101.62,28.18,100203.24,100.04,-0.89,-8.26,-4.96,-0.0,0.01,0.02,14.81,15.9,-11.21,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:20:129,0,0,254.0,1071.0,817.0,101.71,28.17,100202.08,100.14,-0.84,-8.43,-4.95,-0.0,-0.01,-0.02,14.49,16.13,-12.13,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:20:256,0,0,254.0,1067.0,813.0,101.1,28.18,100203.07,100.06,-0.86,-8.41,-4.94,0.0,-0.0,-0.03,15.94,15.55,-12.58,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:20:383,0,0,255.0,1075.0,820.0,102.08,28.18,100202.5,100.11,-0.88,-8.31,-4.98,0.0,0.0,0.01,15.46,16.37,-12.13,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:20:510,0,0,255.0,1072.0,817.0,101.62,28.17,100203.03,100.06,-0.92,-8.33,-4.98,0.0,-0.0,-0.0,15.62,16.02,-15.33,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:20:637,0,0,254.0,1068.0,814.0,101.25,28.17,100201.22,100.21,-0.88,-8.35,-4.98,-0.0,0.0,-0.0,15.94,14.15,-10.75,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:20:764,0,0,256.0,1074.0,818.0,101.68,28.17,100205.52,99.85,-0.87,-8.42,-4.93,-0.0,-0.0,-0.01,15.3,16.02,-12.58,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:20:891,0,0,256.0,1074.0,818.0,101.68,28.17,100206.38,99.78,-0.87,-8.27,-4.98,-0.0,0.01,0.03,14.65,15.32,-11.67,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:21:017,0,0,255.0,1071.0,816.0,101.46,28.17,100202.94,100.07,-0.89,-8.3,-4.99,-0.0,0.01,0.02,14.49,15.67,-16.7,29.43,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:21:144,0,0,256.0,1075.0,819.0,101.83,28.18,100202.12,100.14,-0.84,-8.41,-4.92,-0.0,-0.01,-0.02,15.14,14.97,-14.87,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:21:271,0,0,256.0,1074.0,818.0,101.68,28.17,100201.57,100.18,-0.87,-8.33,-4.97,-0.0,0.0,0.01,15.46,15.2,-12.13,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:21:398,0,0,255.0,1068.0,813.0,101.0,28.17,100201.39,100.2,-0.86,-8.33,-4.95,0.0,0.0,0.01,15.46,15.2,-12.13,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:21:525,0,0,256.0,1072.0,816.0,101.37,28.17,100199.93,100.32,-0.87,-8.37,-4.95,-0.0,-0.0,-0.01,14.49,15.9,-13.04,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:21:652,0,0,258.0,1079.0,821.0,101.95,28.17,100203.11,100.06,-0.9,-8.34,-4.95,-0.0,0.0,0.01,15.46,15.9,-9.38,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:21:779,0,0,257.0,1076.0,819.0,101.74,28.17,100201.73,100.17,-0.86,-8.36,-4.98,-0.0,-0.0,-0.0,15.14,16.13,-16.7,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:21:905,0,0,257.0,1075.0,818.0,101.58,28.17,100204.14,99.97,-0.84,-8.34,-4.97,-0.0,0.0,0.0,16.75,15.43,-10.3,29.46,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:22:032,0,0,259.0,1080.0,821.0,101.86,28.17,100205.52,99.85,-0.87,-8.33,-4.95,-0.0,0.0,0.01,14.81,15.67,-13.96,29.46,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:22:159,0,0,258.0,1079.0,821.0,101.95,28.18,100205.09,99.89,-0.86,-8.35,-4.98,0.0,-0.0,-0.0,15.62,15.55,-13.5,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:22:286,0,0,258.0,1077.0,819.0,101.64,28.17,100200.1,100.31,-0.87,-8.35,-4.95,-0.0,0.0,0.01,15.62,14.62,-16.25,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:22:413,0,0,260.0,1083.0,823.0,102.07,28.17,100200.36,100.29,-0.86,-8.36,-4.95,-0.0,0.0,0.0,14.17,15.2,-12.13,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:22:540,0,0,260.0,1083.0,823.0,102.07,28.18,100203.2,100.05,-0.85,-8.36,-4.94,0.0,-0.0,-0.0,15.94,15.55,-13.5,29.46,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:22:667,0,0,259.0,1078.0,819.0,101.55,28.18,100202.67,100.09,-0.86,-8.35,-4.95,-0.0,0.0,0.0,15.14,16.13,-11.21,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:22:793,0,0,260.0,1085.0,825.0,102.38,28.18,100200.95,100.24,-0.86,-8.34,-4.95,0.0,0.0,0.0,14.01,16.95,-10.75,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:22:920,0,0,260.0,1084.0,824.0,102.22,28.17,100204.31,99.95,-0.85,-8.37,-4.93,-0.0,0.0,-0.0,15.3,15.55,-11.67,29.46,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:23:047,0,0,259.0,1080.0,821.0,101.86,28.17,100203.38,100.03,-0.86,-8.35,-4.94,0.0,0.0,0.0,15.94,16.48,-9.84,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:23:174,0,0,260.0,1083.0,823.0,102.07,28.17,100203.8,100.0,-0.87,-8.35,-4.92,-0.0,0.0,0.0,14.65,16.48,-14.42,29.46,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:23:301,0,0,260.0,1085.0,825.0,102.38,28.18,100203.71,100.0,-0.86,-8.35,-4.96,0.0,-0.0,0.0,15.46,16.13,-12.13,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:23:428,0,0,260.0,1081.0,821.0,101.76,28.17,100200.79,100.25,-0.85,-8.36,-4.93,0.0,0.0,0.0,14.81,16.13,-11.21,29.46,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:23:555,0,0,260.0,1085.0,825.0,102.38,28.17,100203.8,100.0,-0.85,-8.33,-4.96,0.0,0.0,0.0,14.17,15.9,-11.21,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:23:681,0,0,262.0,1088.0,826.0,102.34,28.18,100205.26,99.87,-0.85,-8.35,-4.97,0.0,0.0,-0.0,14.81,14.97,-12.13,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:23:808,0,0,261.0,1085.0,824.0,102.13,28.18,100204.23,99.96,-0.85,-8.34,-4.98,-0.0,-0.0,0.0,14.65,15.55,-11.67,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:23:935,0,0,260.0,1084.0,824.0,102.22,28.18,100203.71,100.0,-0.86,-8.36,-4.95,0.0,-0.0,-0.0,14.98,15.08,-8.92,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:24:062,0,0,262.0,1089.0,827.0,102.5,28.18,100200.27,100.29,-0.87,-8.34,-5.0,0.0,0.0,0.0,14.98,15.55,-14.42,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:24:189,0,0,261.0,1087.0,826.0,102.44,28.18,100202.67,100.09,-0.86,-8.36,-4.94,-0.0,-0.0,-0.0,14.33,14.85,-9.84,29.46,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:24:316,0,0,260.0,1083.0,823.0,102.07,28.18,100201.3,100.21,-0.86,-8.36,-4.96,0.0,0.0,-0.0,13.36,15.32,-10.75,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:24:443,0,0,262.0,1088.0,826.0,102.34,28.17,100202.34,100.12,-0.85,-8.35,-4.95,-0.0,0.0,0.0,14.01,15.55,-15.33,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:24:569,0,0,261.0,1088.0,827.0,102.59,28.17,100202.52,100.1,-0.86,-8.36,-4.95,0.0,0.0,0.0,15.46,16.6,-10.3,29.46,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:24:696,0,0,260.0,1083.0,823.0,102.07,28.17,100205.0,99.9,-0.85,-8.35,-4.97,-0.0,0.0,0.0,15.46,16.13,-13.96,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:24:823,0,0,261.0,1088.0,827.0,102.59,28.17,100204.31,99.95,-0.85,-8.33,-4.96,0.0,0.0,0.0,15.46,16.13,-13.96,29.46,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:24:950,0,0,261.0,1088.0,827.0,102.59,28.17,100205.87,99.82,-0.86,-8.35,-4.94,0.0,0.0,-0.0,14.98,15.32,-10.75,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:25:077,0,0,260.0,1082.0,822.0,101.91,28.17,100204.92,99.9,-0.84,-8.34,-4.96,-0.0,-0.0,0.0,14.49,15.9,-13.04,29.45,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:25:204,0,0,261.0,1085.0,824.0,102.13,28.17,100204.48,99.94,-0.86,-8.37,-4.97,0.0,0.0,0.0,14.81,15.2,-11.21,29.44,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 14:31:25:331,0,0,261.0,1088.0,827.0,102.59,28.17,100205.52,99.85,-0.86,-8.35,-4.98,-0.0,0.0,-0.0,14.65,15.78,-13.5,29.46,missing_parts,shuttle_ExFatLogger02.csv
